age,gender,product_brand,product_retail_price,product_department,status,created_at,shipped_at,delivered_at,sale_price
35,F,Flexees,40.0,Women,Complete,2023-05-04 15:18:18.000000 UTC,2023-05-04 09:20:00.000000 UTC,2023-05-07 20:50:00.000000 UTC,40.0
49,F,Flexees,59.0,Women,Returned,2023-02-17 05:23:22.000000 UTC,2023-02-18 21:56:00.000000 UTC,2023-02-21 15:25:00.000000 UTC,59.0
29,F,Flexees,36.0,Women,Complete,2023-01-08 05:18:29.000000 UTC,2023-01-06 19:35:00.000000 UTC,2023-01-09 19:10:00.000000 UTC,36.0
55,F,Flexees,24.0,Women,Complete,2023-05-10 12:58:14.000000 UTC,2023-05-06 18:52:00.000000 UTC,2023-05-10 12:16:00.000000 UTC,24.0
15,F,Flexees,33.319999694824219,Women,Complete,2023-05-25 17:07:13.000000 UTC,2023-05-26 12:23:00.000000 UTC,2023-05-27 18:20:00.000000 UTC,33.319999694824219
41,F,Flexees,34.150001525878906,Women,Complete,2023-05-15 10:07:19.000000 UTC,2023-05-13 17:34:00.000000 UTC,2023-05-16 16:50:00.000000 UTC,34.150001525878906
53,F,Flexees,59.0,Women,Complete,2023-03-20 02:32:28.000000 UTC,2023-03-21 09:26:00.000000 UTC,2023-03-25 18:07:00.000000 UTC,59.0
32,F,Flexees,59.0,Women,Complete,2023-04-26 23:10:38.000000 UTC,2023-04-29 10:49:00.000000 UTC,2023-05-02 22:47:00.000000 UTC,59.0
57,F,Flexees,28.0,Women,Complete,2023-06-10 00:16:40.000000 UTC,2023-06-10 15:38:00.000000 UTC,2023-06-13 03:05:00.000000 UTC,28.0
67,F,Flexees,28.0,Women,Complete,2023-06-16 12:20:58.000000 UTC,2023-06-17 22:41:00.000000 UTC,2023-06-22 21:13:00.000000 UTC,28.0
65,F,iCollection Lingerie,37.029998779296882,Women,Returned,2023-05-24 09:54:19.000000 UTC,2023-05-25 00:44:00.000000 UTC,2023-05-28 00:36:00.000000 UTC,37.029998779296882
30,F,Assets,9.0,Women,Complete,2023-06-10 09:56:35.000000 UTC,2023-06-10 18:00:00.000000 UTC,2023-06-13 03:37:00.000000 UTC,9.0
37,F,Frederick's of Hollywood,32.0,Women,Returned,2023-02-17 13:41:00.000000 UTC,2023-02-17 23:49:00.000000 UTC,2023-02-19 09:16:00.000000 UTC,32.0
42,F,Frederick's of Hollywood,64.0,Women,Returned,2023-03-05 08:53:34.000000 UTC,2023-03-06 09:46:00.000000 UTC,2023-03-10 03:34:00.000000 UTC,64.0
21,F,Frederick's of Hollywood,36.0,Women,Complete,2023-04-12 07:17:31.000000 UTC,2023-04-15 07:00:00.000000 UTC,2023-04-16 06:01:00.000000 UTC,36.0
23,F,Frederick's of Hollywood,66.0,Women,Returned,2023-05-26 11:57:44.000000 UTC,2023-05-29 11:48:00.000000 UTC,2023-05-31 22:48:00.000000 UTC,66.0
16,F,Frederick's of Hollywood,34.0,Women,Complete,2023-03-18 07:25:49.000000 UTC,2023-03-19 01:10:00.000000 UTC,2023-03-21 10:39:00.000000 UTC,34.0
46,F,Frederick's of Hollywood,62.0,Women,Complete,2023-06-20 10:51:37.000000 UTC,2023-06-21 01:15:00.000000 UTC,2023-06-23 16:20:00.000000 UTC,62.0
43,F,Frederick's of Hollywood,66.0,Women,Complete,2023-04-05 05:38:16.000000 UTC,2023-04-01 09:44:00.000000 UTC,2023-04-04 11:53:00.000000 UTC,66.0
45,F,Frederick's of Hollywood,14.0,Women,Complete,2023-06-29 09:06:30.000000 UTC,2023-06-27 11:58:00.000000 UTC,2023-06-30 09:01:00.000000 UTC,14.0
48,F,Frederick's of Hollywood,24.0,Women,Complete,2023-02-07 22:51:24.000000 UTC,2023-02-08 21:36:00.000000 UTC,2023-02-09 11:46:00.000000 UTC,24.0
57,F,Frederick's of Hollywood,60.0,Women,Complete,2023-06-26 17:25:38.000000 UTC,2023-06-25 02:48:00.000000 UTC,2023-06-27 04:26:00.000000 UTC,60.0
32,F,Frederick's of Hollywood,28.0,Women,Complete,2023-05-07 16:30:05.000000 UTC,2023-05-04 04:19:00.000000 UTC,2023-05-05 13:27:00.000000 UTC,28.0
34,F,Frederick's of Hollywood,34.0,Women,Complete,2023-06-28 13:56:52.000000 UTC,2023-06-27 22:00:00.000000 UTC,2023-07-02 09:30:00.000000 UTC,34.0
68,F,Free People,68.0,Women,Returned,2023-06-19 02:05:46.000000 UTC,2023-06-21 07:40:00.000000 UTC,2023-06-24 19:44:00.000000 UTC,68.0
45,F,Fruit of the Loom,14.609999656677246,Women,Complete,2023-02-28 13:10:50.000000 UTC,2023-03-01 06:02:00.000000 UTC,2023-03-05 21:35:00.000000 UTC,14.609999656677246
12,F,Fruit of the Loom,14.609999656677246,Women,Complete,2023-06-18 03:21:36.000000 UTC,2023-06-20 05:06:00.000000 UTC,2023-06-20 06:03:00.000000 UTC,14.609999656677246
26,F,Fruit of the Loom,14.609999656677246,Women,Returned,2023-04-28 01:37:42.000000 UTC,2023-04-29 18:16:00.000000 UTC,2023-05-03 22:01:00.000000 UTC,14.609999656677246
49,F,Fruit of the Loom,14.25,Women,Complete,2023-03-15 06:17:50.000000 UTC,2023-03-15 16:35:00.000000 UTC,2023-03-15 18:09:00.000000 UTC,14.25
56,F,Fruit of the Loom,10.069999694824221,Women,Returned,2023-04-04 09:26:43.000000 UTC,2023-03-31 14:05:00.000000 UTC,2023-04-02 07:03:00.000000 UTC,10.069999694824221
35,F,Fruit of the Loom,11.989999771118164,Women,Complete,2023-06-12 10:24:22.000000 UTC,2023-06-10 01:36:00.000000 UTC,2023-06-10 15:56:00.000000 UTC,11.989999771118164
69,F,Fruit of the Loom,13.0,Women,Complete,2023-04-09 02:35:56.000000 UTC,2023-04-09 16:39:00.000000 UTC,2023-04-10 18:10:00.000000 UTC,13.0
18,F,Illusion,18.979999542236328,Women,Complete,2023-01-31 06:40:42.000000 UTC,2023-02-02 05:19:00.000000 UTC,2023-02-04 07:24:00.000000 UTC,18.979999542236328
38,F,Illusion,18.979999542236328,Women,Complete,2023-02-15 03:04:34.000000 UTC,2023-02-14 05:00:00.000000 UTC,2023-02-17 19:46:00.000000 UTC,18.979999542236328
64,F,Ilusion,20.0,Women,Returned,2023-05-08 17:07:09.000000 UTC,2023-05-09 05:18:00.000000 UTC,2023-05-10 06:50:00.000000 UTC,20.0
17,F,Fullness,21.0,Women,Complete,2023-05-21 01:25:28.000000 UTC,2023-05-20 17:58:00.000000 UTC,2023-05-22 07:12:00.000000 UTC,21.0
20,F,Roma Costume,8.9499998092651367,Women,Complete,2023-05-29 09:23:17.000000 UTC,2023-05-30 05:36:00.000000 UTC,2023-06-01 19:40:00.000000 UTC,8.9499998092651367
61,F,Coquette,6.9499998092651367,Women,Complete,2023-03-19 03:55:05.000000 UTC,2023-03-21 12:37:00.000000 UTC,2023-03-21 18:26:00.000000 UTC,6.9499998092651367
34,F,Gemsli,39.0,Women,Complete,2023-05-16 01:59:21.000000 UTC,2023-05-16 15:45:00.000000 UTC,2023-05-17 15:18:00.000000 UTC,39.0
61,F,Gemsli,18.0,Women,Complete,2023-03-02 14:56:57.000000 UTC,2023-03-02 10:13:00.000000 UTC,2023-03-05 22:35:00.000000 UTC,18.0
50,F,Gemsli,28.0,Women,Complete,2023-06-02 16:42:19.000000 UTC,2023-05-31 17:41:00.000000 UTC,2023-06-01 01:28:00.000000 UTC,28.0
47,F,Gemsli,32.0,Women,Returned,2023-04-04 12:52:43.000000 UTC,2023-04-03 22:00:00.000000 UTC,2023-04-05 22:53:00.000000 UTC,32.0
63,F,C.C. World,16.989999771118164,Women,Returned,2023-02-26 06:33:59.000000 UTC,2023-02-24 05:05:00.000000 UTC,2023-02-25 02:49:00.000000 UTC,16.989999771118164
27,F,Glamorise,41.9900016784668,Women,Complete,2023-02-12 07:58:49.000000 UTC,2023-02-13 18:23:00.000000 UTC,2023-02-15 16:27:00.000000 UTC,41.9900016784668
45,F,Glamorise,43.9900016784668,Women,Returned,2023-06-05 07:20:38.000000 UTC,2023-06-06 05:38:00.000000 UTC,2023-06-09 05:12:00.000000 UTC,43.9900016784668
62,F,Glamorise,40.0,Women,Complete,2023-05-15 06:54:52.000000 UTC,2023-05-17 01:25:00.000000 UTC,2023-05-18 07:55:00.000000 UTC,40.0
41,F,Glamorise,41.9900016784668,Women,Complete,2023-04-02 09:22:04.000000 UTC,2023-04-02 04:23:00.000000 UTC,2023-04-04 13:36:00.000000 UTC,41.9900016784668
22,F,Glamorise,39.9900016784668,Women,Complete,2023-01-22 12:35:32.000000 UTC,2023-01-24 19:41:00.000000 UTC,2023-01-28 10:49:00.000000 UTC,39.9900016784668
24,F,Glamorise,44.9900016784668,Women,Complete,2023-04-22 08:38:51.000000 UTC,2023-04-20 14:45:00.000000 UTC,2023-04-23 17:35:00.000000 UTC,44.9900016784668
54,F,Gracya,28.0,Women,Complete,2023-06-26 03:26:24.000000 UTC,2023-06-22 21:22:00.000000 UTC,2023-06-23 14:22:00.000000 UTC,28.0
30,F,Gracya,28.0,Women,Complete,2023-03-13 03:56:40.000000 UTC,2023-03-14 22:53:00.000000 UTC,2023-03-16 02:37:00.000000 UTC,28.0
28,F,Gracya,49.979999542236328,Women,Complete,2023-03-20 05:52:51.000000 UTC,2023-03-22 08:06:00.000000 UTC,2023-03-23 09:59:00.000000 UTC,49.979999542236328
59,F,Gracya,49.979999542236328,Women,Returned,2023-06-19 04:33:46.000000 UTC,2023-06-18 04:21:00.000000 UTC,2023-06-18 15:21:00.000000 UTC,49.979999542236328
68,F,Hanes,11.0,Women,Complete,2023-06-27 05:15:17.000000 UTC,2023-06-26 08:34:00.000000 UTC,2023-06-30 20:42:00.000000 UTC,11.0
28,F,Hanes,15.25,Women,Complete,2023-06-01 09:15:18.000000 UTC,2023-05-31 18:11:00.000000 UTC,2023-06-01 04:44:00.000000 UTC,15.25
12,F,Hanes,11.489999771118164,Women,Returned,2023-03-17 16:41:23.000000 UTC,2023-03-14 02:29:00.000000 UTC,2023-03-14 03:35:00.000000 UTC,11.489999771118164
13,F,Hanes,11.489999771118164,Women,Complete,2023-04-13 01:18:03.000000 UTC,2023-04-14 07:27:00.000000 UTC,2023-04-17 09:33:00.000000 UTC,11.489999771118164
35,F,Hanes,11.489999771118164,Women,Returned,2023-06-09 06:10:27.000000 UTC,2023-06-08 02:37:00.000000 UTC,2023-06-10 00:45:00.000000 UTC,11.489999771118164
25,F,Hanes,11.489999771118164,Women,Complete,2023-04-25 07:20:29.000000 UTC,2023-04-24 18:20:00.000000 UTC,2023-04-26 04:39:00.000000 UTC,11.489999771118164
29,F,Ilusion,7.0399999618530273,Women,Complete,2023-04-16 04:01:24.000000 UTC,2023-04-18 17:08:00.000000 UTC,2023-04-19 02:11:00.000000 UTC,7.0399999618530273
69,F,Ilusion,10.880000114440918,Women,Complete,2023-02-21 14:17:48.000000 UTC,2023-02-18 17:05:00.000000 UTC,2023-02-22 15:21:00.000000 UTC,10.880000114440918
55,F,Ilusion,10.979999542236328,Women,Complete,2023-02-26 08:05:43.000000 UTC,2023-02-26 09:33:00.000000 UTC,2023-02-27 13:11:00.000000 UTC,10.979999542236328
66,F,Ilusion,10.979999542236328,Women,Complete,2023-05-11 02:26:01.000000 UTC,2023-05-11 11:47:00.000000 UTC,2023-05-14 10:26:00.000000 UTC,10.979999542236328
20,F,Ilusion,10.880000114440918,Women,Returned,2023-03-22 10:56:01.000000 UTC,2023-03-21 21:46:00.000000 UTC,2023-03-23 08:11:00.000000 UTC,10.880000114440918
54,F,Ilusion,10.880000114440918,Women,Returned,2023-06-10 09:30:53.000000 UTC,2023-06-09 17:24:00.000000 UTC,2023-06-12 04:04:00.000000 UTC,10.880000114440918
22,F,Illusion,12.989999771118164,Women,Complete,2023-06-24 10:15:59.000000 UTC,2023-06-27 09:48:00.000000 UTC,2023-06-28 23:34:00.000000 UTC,12.989999771118164
38,F,Handful,42.0,Women,Complete,2023-05-18 07:38:24.000000 UTC,2023-05-16 18:53:00.000000 UTC,2023-05-20 07:56:00.000000 UTC,42.0
50,F,Hanes,15.279999732971191,Women,Complete,2023-02-13 09:44:44.000000 UTC,2023-02-16 06:13:00.000000 UTC,2023-02-20 21:08:00.000000 UTC,15.279999732971191
50,F,Hanes,15.279999732971191,Women,Complete,2023-06-28 06:15:06.000000 UTC,2023-06-29 15:41:00.000000 UTC,2023-06-30 09:45:00.000000 UTC,15.279999732971191
22,F,Hanes,13.0,Women,Complete,2023-04-20 05:24:02.000000 UTC,2023-04-20 14:18:00.000000 UTC,2023-04-25 12:18:00.000000 UTC,13.0
12,F,Hanes,13.0,Women,Complete,2023-04-08 13:57:03.000000 UTC,2023-04-10 22:19:00.000000 UTC,2023-04-15 14:18:00.000000 UTC,13.0
23,F,Hanes,13.0,Women,Complete,2023-05-28 12:55:43.000000 UTC,2023-05-28 09:37:00.000000 UTC,2023-06-02 02:53:00.000000 UTC,13.0
37,F,Hanes,14.8100004196167,Women,Returned,2023-02-19 13:42:41.000000 UTC,2023-02-17 23:49:00.000000 UTC,2023-02-19 09:16:00.000000 UTC,14.8100004196167
29,F,Hanes,16.049999237060547,Women,Complete,2023-04-25 05:26:39.000000 UTC,2023-04-25 16:28:00.000000 UTC,2023-04-27 00:18:00.000000 UTC,16.049999237060547
48,F,Hanes,14.9399995803833,Women,Complete,2023-02-25 13:37:57.000000 UTC,2023-02-28 13:05:00.000000 UTC,2023-03-05 01:54:00.000000 UTC,14.9399995803833
58,F,Hanes,14.9399995803833,Women,Complete,2023-06-08 04:57:58.000000 UTC,2023-06-08 20:31:00.000000 UTC,2023-06-13 12:52:00.000000 UTC,14.9399995803833
31,F,Hanes,13.409999847412108,Women,Complete,2023-05-03 03:13:32.000000 UTC,2023-04-30 18:10:00.000000 UTC,2023-05-02 18:38:00.000000 UTC,13.409999847412108
45,F,Hanes,13.409999847412108,Women,Complete,2023-03-02 00:02:19.000000 UTC,2023-02-27 04:52:00.000000 UTC,2023-02-28 14:15:00.000000 UTC,13.409999847412108
40,F,Hanes,13.649999618530272,Women,Complete,2023-05-30 05:03:45.000000 UTC,2023-05-31 11:13:00.000000 UTC,2023-05-31 13:30:00.000000 UTC,13.649999618530272
32,F,Hanes,13.649999618530272,Women,Complete,2023-05-31 13:46:01.000000 UTC,2023-06-01 17:33:00.000000 UTC,2023-06-04 07:05:00.000000 UTC,13.649999618530272
35,F,Hanes,13.649999618530272,Women,Complete,2023-05-22 16:54:09.000000 UTC,2023-05-25 16:01:00.000000 UTC,2023-05-27 10:08:00.000000 UTC,13.649999618530272
35,F,Hanes,13.0,Women,Returned,2023-02-04 16:14:21.000000 UTC,2023-02-05 09:10:00.000000 UTC,2023-02-07 00:00:00.000000 UTC,13.0
39,F,Hanes,11.789999961853027,Women,Complete,2023-03-12 14:56:19.000000 UTC,2023-03-14 20:48:00.000000 UTC,2023-03-19 13:51:00.000000 UTC,11.789999961853027
30,F,Hanes,11.789999961853027,Women,Complete,2023-01-10 22:30:49.000000 UTC,2023-01-09 10:30:00.000000 UTC,2023-01-12 01:24:00.000000 UTC,11.789999961853027
42,F,Hanes,15.279999732971191,Women,Complete,2023-01-06 17:37:08.000000 UTC,2023-01-06 21:21:00.000000 UTC,2023-01-08 23:25:00.000000 UTC,15.279999732971191
53,F,Hanes,15.279999732971191,Women,Complete,2023-02-09 00:06:55.000000 UTC,2023-02-11 03:41:00.000000 UTC,2023-02-15 11:36:00.000000 UTC,15.279999732971191
60,F,Hanes,9.119999885559082,Women,Complete,2023-02-27 11:44:11.000000 UTC,2023-03-02 10:17:00.000000 UTC,2023-03-03 02:09:00.000000 UTC,9.119999885559082
55,F,Hanes,9.119999885559082,Women,Complete,2023-05-11 14:03:52.000000 UTC,2023-05-12 20:04:00.000000 UTC,2023-05-14 10:40:00.000000 UTC,9.119999885559082
49,F,Hanes,27.450000762939453,Women,Complete,2023-02-27 10:59:25.000000 UTC,2023-03-01 13:13:00.000000 UTC,2023-03-02 18:01:00.000000 UTC,27.450000762939453
59,F,Hanes,13.140000343322754,Women,Complete,2023-03-27 14:34:28.000000 UTC,2023-03-29 18:15:00.000000 UTC,2023-03-29 19:11:00.000000 UTC,13.140000343322754
61,F,Hanky Panky,66.0,Women,Returned,2023-05-01 10:51:01.000000 UTC,2023-05-02 20:46:00.000000 UTC,2023-05-06 07:44:00.000000 UTC,66.0
33,F,Hanky Panky,66.0,Women,Returned,2023-03-19 07:02:33.000000 UTC,2023-03-20 10:53:00.000000 UTC,2023-03-21 21:32:00.000000 UTC,66.0
48,F,Hanky Panky,66.0,Women,Complete,2023-06-02 06:44:48.000000 UTC,2023-06-03 15:11:00.000000 UTC,2023-06-04 17:06:00.000000 UTC,66.0
53,F,Hanky Panky,27.0,Women,Complete,2023-03-05 08:53:29.000000 UTC,2023-03-07 00:26:00.000000 UTC,2023-03-07 03:12:00.000000 UTC,27.0
51,F,Hanky Panky,27.0,Women,Complete,2023-02-19 10:35:01.000000 UTC,2023-02-17 14:36:00.000000 UTC,2023-02-18 22:36:00.000000 UTC,27.0
64,F,Hanky Panky,60.0,Women,Complete,2023-03-13 12:10:33.000000 UTC,2023-03-15 16:18:00.000000 UTC,2023-03-17 19:55:00.000000 UTC,60.0
32,F,Hanky Panky,54.0,Women,Returned,2023-06-18 10:51:56.000000 UTC,2023-06-15 21:41:00.000000 UTC,2023-06-19 01:04:00.000000 UTC,54.0
19,F,Hanky Panky,65.0,Women,Complete,2023-05-12 14:21:24.000000 UTC,2023-05-13 15:22:00.000000 UTC,2023-05-17 12:32:00.000000 UTC,65.0
28,F,Hanky Panky,54.0,Women,Complete,2023-05-31 09:48:32.000000 UTC,2023-05-31 18:11:00.000000 UTC,2023-06-01 04:44:00.000000 UTC,54.0
61,F,Hanro,62.0,Women,Complete,2023-04-28 00:15:38.000000 UTC,2023-04-25 00:38:00.000000 UTC,2023-04-29 17:07:00.000000 UTC,62.0
69,F,Hanro,125.0,Women,Complete,2023-03-27 12:04:25.000000 UTC,2023-03-26 03:07:00.000000 UTC,2023-03-30 07:53:00.000000 UTC,125.0
45,F,Hanro,125.0,Women,Complete,2023-05-18 08:32:24.000000 UTC,2023-05-21 06:24:00.000000 UTC,2023-05-24 11:20:00.000000 UTC,125.0
22,F,Hanro,125.0,Women,Complete,2023-02-19 01:27:44.000000 UTC,2023-02-20 10:59:00.000000 UTC,2023-02-23 08:01:00.000000 UTC,125.0
39,F,Hanro,56.0,Women,Returned,2023-06-08 01:51:05.000000 UTC,2023-06-08 03:34:00.000000 UTC,2023-06-10 23:29:00.000000 UTC,56.0
24,F,Hanro,86.0,Women,Returned,2023-04-04 17:04:51.000000 UTC,2023-04-06 17:00:00.000000 UTC,2023-04-07 05:08:00.000000 UTC,86.0
45,F,Morris Costumes,25.950000762939453,Women,Complete,2023-03-16 07:46:56.000000 UTC,2023-03-12 23:09:00.000000 UTC,2023-03-17 12:28:00.000000 UTC,25.950000762939453
36,F,Morris Costumes,25.950000762939453,Women,Returned,2023-05-16 07:54:53.000000 UTC,2023-05-17 06:54:00.000000 UTC,2023-05-20 12:11:00.000000 UTC,25.950000762939453
31,F,WMU,29.010000228881839,Women,Complete,2023-01-09 03:24:53.000000 UTC,2023-01-07 19:45:00.000000 UTC,2023-01-11 09:24:00.000000 UTC,29.010000228881839
29,F,Vx Intimate Inc,30.950000762939453,Women,Complete,2023-01-20 16:31:43.000000 UTC,2023-01-21 01:10:00.000000 UTC,2023-01-21 14:21:00.000000 UTC,30.950000762939453
15,F,Heavenly Shapewear,25.0,Women,Returned,2023-05-25 18:05:26.000000 UTC,2023-05-26 18:48:00.000000 UTC,2023-05-29 14:40:00.000000 UTC,25.0
52,F,Under Moments,21.979999542236328,Women,Returned,2023-01-25 22:54:16.000000 UTC,2023-01-27 03:54:00.000000 UTC,2023-01-30 08:03:00.000000 UTC,21.979999542236328
58,F,Vedette,118.58000183105467,Women,Complete,2023-04-09 02:46:18.000000 UTC,2023-04-11 18:25:00.000000 UTC,2023-04-13 21:58:00.000000 UTC,118.58000183105467
13,F,Hip,21.950000762939453,Women,Complete,2023-01-31 04:05:22.000000 UTC,2023-02-02 02:56:00.000000 UTC,2023-02-03 06:47:00.000000 UTC,21.950000762939453
55,F,Hip,21.950000762939453,Women,Complete,2023-05-12 15:18:47.000000 UTC,2023-05-13 20:42:00.000000 UTC,2023-05-15 23:59:00.000000 UTC,21.950000762939453
31,F,Hip,21.950000762939453,Women,Returned,2023-01-04 10:05:40.000000 UTC,2023-01-04 16:25:00.000000 UTC,2023-01-07 02:38:00.000000 UTC,21.950000762939453
46,F,Hip,21.950000762939453,Women,Complete,2023-01-12 04:51:44.000000 UTC,2023-01-12 08:17:00.000000 UTC,2023-01-15 11:27:00.000000 UTC,21.950000762939453
28,F,Hip,19.950000762939453,Women,Complete,2023-03-21 17:24:52.000000 UTC,2023-03-22 06:18:00.000000 UTC,2023-03-27 00:08:00.000000 UTC,19.950000762939453
23,F,Hip,21.950000762939453,Women,Returned,2023-04-18 16:26:52.000000 UTC,2023-04-20 00:54:00.000000 UTC,2023-04-22 06:35:00.000000 UTC,21.950000762939453
69,F,HOTmilk,59.0,Women,Returned,2023-01-28 13:37:53.000000 UTC,2023-01-29 11:10:00.000000 UTC,2023-01-30 01:25:00.000000 UTC,59.0
37,F,iCollection Lingerie,43.790000915527344,Women,Complete,2023-05-31 00:54:40.000000 UTC,2023-06-01 04:12:00.000000 UTC,2023-06-03 22:39:00.000000 UTC,43.790000915527344
35,F,iCollection Lingerie,31.790000915527344,Women,Complete,2023-05-03 13:21:43.000000 UTC,2023-05-04 09:20:00.000000 UTC,2023-05-07 20:50:00.000000 UTC,31.790000915527344
34,F,Ibex,65.0,Women,Complete,2023-06-17 12:52:10.000000 UTC,2023-06-19 09:50:00.000000 UTC,2023-06-21 11:05:00.000000 UTC,65.0
51,F,Ilusion,8.9799995422363281,Women,Complete,2023-06-12 05:42:10.000000 UTC,2023-06-09 00:39:00.000000 UTC,2023-06-09 16:47:00.000000 UTC,8.9799995422363281
32,F,Ilusion,8.9799995422363281,Women,Complete,2023-01-28 04:50:50.000000 UTC,2023-01-29 06:54:00.000000 UTC,2023-01-30 20:13:00.000000 UTC,8.9799995422363281
47,F,Ilusion,10.0,Women,Complete,2023-06-25 03:14:22.000000 UTC,2023-06-24 05:16:00.000000 UTC,2023-06-29 04:47:00.000000 UTC,10.0
68,F,Ilusion,6.9800000190734863,Women,Returned,2023-02-12 07:44:55.000000 UTC,2023-02-13 00:13:00.000000 UTC,2023-02-17 03:20:00.000000 UTC,6.9800000190734863
31,F,Ilusion,12.979999542236328,Women,Complete,2023-03-17 01:08:52.000000 UTC,2023-03-17 02:13:00.000000 UTC,2023-03-21 21:36:00.000000 UTC,12.979999542236328
67,F,Ilusion,8.9799995422363281,Women,Complete,2023-03-29 05:04:47.000000 UTC,2023-03-31 10:46:00.000000 UTC,2023-03-31 16:33:00.000000 UTC,8.9799995422363281
63,F,Intimates Boutique,20.0,Women,Returned,2023-02-11 17:00:14.000000 UTC,2023-02-09 07:07:00.000000 UTC,2023-02-10 02:29:00.000000 UTC,20.0
44,F,Intimates Boutique,28.0,Women,Complete,2023-06-24 09:48:33.000000 UTC,2023-06-25 20:56:00.000000 UTC,2023-06-26 21:40:00.000000 UTC,28.0
20,F,Irall,75.949996948242173,Women,Complete,2023-02-21 12:17:08.000000 UTC,2023-02-22 02:56:00.000000 UTC,2023-02-24 17:21:00.000000 UTC,75.949996948242173
32,F,Irall,62.0,Women,Complete,2023-04-17 02:14:58.000000 UTC,2023-04-17 11:23:00.000000 UTC,2023-04-18 12:41:00.000000 UTC,62.0
15,F,Isis,54.950000762939446,Women,Complete,2023-05-08 16:56:46.000000 UTC,2023-05-08 13:29:00.000000 UTC,2023-05-12 19:25:00.000000 UTC,54.950000762939446
30,F,Pettipant,10.0,Women,Complete,2023-01-08 05:29:23.000000 UTC,2023-01-09 14:37:00.000000 UTC,2023-01-14 10:28:00.000000 UTC,10.0
30,F,Jezebel,26.0,Women,Returned,2023-02-27 02:10:22.000000 UTC,2023-03-01 20:40:00.000000 UTC,2023-03-06 11:37:00.000000 UTC,26.0
47,F,Jezebel,34.0,Women,Complete,2023-05-24 00:02:21.000000 UTC,2023-05-24 02:21:00.000000 UTC,2023-05-27 14:09:00.000000 UTC,34.0
35,F,Jezebel,34.0,Women,Returned,2023-02-15 12:46:28.000000 UTC,2023-02-18 11:58:00.000000 UTC,2023-02-23 09:58:00.000000 UTC,34.0
41,F,Jezebel,34.0,Women,Complete,2023-05-15 01:54:43.000000 UTC,2023-05-17 10:30:00.000000 UTC,2023-05-20 07:39:00.000000 UTC,34.0
39,F,Jezebel,49.0,Women,Complete,2023-05-28 05:35:42.000000 UTC,2023-05-27 11:14:00.000000 UTC,2023-06-01 05:37:00.000000 UTC,49.0
19,F,Jezebel,12.0,Women,Complete,2023-03-27 08:04:44.000000 UTC,2023-03-29 07:58:00.000000 UTC,2023-04-01 06:22:00.000000 UTC,12.0
24,F,Jezebel,10.0,Women,Complete,2023-06-25 03:02:35.000000 UTC,2023-06-23 16:50:00.000000 UTC,2023-06-24 14:57:00.000000 UTC,10.0
39,F,Jezebel,10.0,Women,Complete,2023-01-24 03:01:05.000000 UTC,2023-01-24 22:51:00.000000 UTC,2023-01-28 01:02:00.000000 UTC,10.0
44,F,Jockey,25.5,Women,Complete,2023-04-05 10:42:55.000000 UTC,2023-04-06 02:47:00.000000 UTC,2023-04-08 04:53:00.000000 UTC,25.5
46,F,Just My Size,18.0,Women,Returned,2023-02-15 07:11:40.000000 UTC,2023-02-12 21:28:00.000000 UTC,2023-02-16 16:55:00.000000 UTC,18.0
25,F,Just Sexy,29.989999771118164,Women,Complete,2023-02-09 10:33:52.000000 UTC,2023-02-09 21:17:00.000000 UTC,2023-02-10 03:42:00.000000 UTC,29.989999771118164
26,F,Just Sexy,29.989999771118164,Women,Returned,2023-05-16 05:18:09.000000 UTC,2023-05-18 21:15:00.000000 UTC,2023-05-19 15:04:00.000000 UTC,29.989999771118164
38,F,Just Sexy,59.9900016784668,Women,Complete,2023-03-31 07:05:54.000000 UTC,2023-04-01 21:37:00.000000 UTC,2023-04-02 12:06:00.000000 UTC,59.9900016784668
39,F,Just Sexy,59.9900016784668,Women,Complete,2023-02-06 12:55:35.000000 UTC,2023-02-08 19:34:00.000000 UTC,2023-02-12 23:23:00.000000 UTC,59.9900016784668
46,F,KISSABLE,29.950000762939453,Women,Returned,2023-01-19 05:09:16.000000 UTC,2023-01-21 23:04:00.000000 UTC,2023-01-23 10:57:00.000000 UTC,29.950000762939453
68,F,SEX NIGHT,24.0,Women,Complete,2023-02-11 03:20:47.000000 UTC,2023-02-09 19:06:00.000000 UTC,2023-02-12 17:03:00.000000 UTC,24.0
55,F,SEX NIGHT,24.0,Women,Complete,2023-06-22 12:00:24.000000 UTC,2023-06-23 07:53:00.000000 UTC,2023-06-25 23:11:00.000000 UTC,24.0
35,F,SEX NIGHT,22.0,Women,Returned,2023-03-17 01:39:08.000000 UTC,2023-03-15 19:26:00.000000 UTC,2023-03-16 09:48:00.000000 UTC,22.0
33,F,SEX NIGHT,21.0,Women,Complete,2023-03-03 14:01:40.000000 UTC,2023-03-05 01:02:00.000000 UTC,2023-03-07 03:32:00.000000 UTC,21.0
22,F,Spree,21.989999771118164,Women,Complete,2023-01-28 15:24:30.000000 UTC,2023-01-26 01:10:00.000000 UTC,2023-01-28 11:23:00.000000 UTC,21.989999771118164
24,F,Spree,21.989999771118164,Women,Returned,2023-06-08 12:03:06.000000 UTC,2023-06-10 08:18:00.000000 UTC,2023-06-10 09:02:00.000000 UTC,21.989999771118164
