age,gender,product_brand,product_retail_price,product_department,status,created_at,shipped_at,delivered_at,sale_price,delivery_duration,created_month,delivery_duration_hours,status_numeric
26,F,Underworks,22.989999771118164,Women,Returned,2023-01-25 07:59:09+00:00,2023-01-27 15:08:00+00:00,2023-01-31 08:21:00+00:00,22.989999771118164,3 days 17:13:00,1,89.21666666666667,0
65,F,Underworks,22.989999771118164,Women,Complete,2023-04-25 23:47:11+00:00,2023-04-27 18:07:00+00:00,2023-04-29 15:13:00+00:00,22.989999771118164,1 days 21:06:00,4,45.1,1
13,F,Underworks,19.989999771118164,Women,Complete,2023-06-02 04:10:52+00:00,2023-06-04 16:34:00+00:00,2023-06-05 03:53:00+00:00,19.989999771118164,0 days 11:19:00,6,11.316666666666666,1
19,F,VIVILLI,27.0,Women,Complete,2023-05-01 04:27:44+00:00,2023-04-30 17:07:00+00:00,2023-05-02 00:16:00+00:00,27.0,1 days 07:09:00,5,31.15,1
38,F,VIVILLI,24.0,Women,Returned,2023-02-12 00:27:55+00:00,2023-02-14 09:56:00+00:00,2023-02-17 20:13:00+00:00,24.0,3 days 10:17:00,2,82.28333333333333,0
57,F,VIVILLI,32.0,Women,Complete,2023-05-10 16:26:58+00:00,2023-05-09 06:46:00+00:00,2023-05-10 20:17:00+00:00,32.0,1 days 13:31:00,5,37.516666666666666,1
21,F,VIVILLI,22.0,Women,Complete,2023-02-27 15:17:19+00:00,2023-02-27 17:14:00+00:00,2023-03-01 07:27:00+00:00,22.0,1 days 14:13:00,2,38.21666666666667,1
64,F,VIVILLI,24.0,Women,Complete,2023-02-11 21:54:31+00:00,2023-02-13 18:05:00+00:00,2023-02-15 14:48:00+00:00,24.0,1 days 20:43:00,2,44.71666666666667,1
43,F,VIVILLI,23.0,Women,Complete,2023-03-19 07:37:59+00:00,2023-03-20 13:05:00+00:00,2023-03-25 04:15:00+00:00,23.0,4 days 15:10:00,3,111.16666666666667,1
14,F,VIVILLI,22.0,Women,Complete,2023-01-17 09:39:48+00:00,2023-01-18 21:45:00+00:00,2023-01-23 20:51:00+00:00,22.0,4 days 23:06:00,1,119.1,1
55,F,VIVILLI,24.0,Women,Complete,2023-02-17 07:24:18+00:00,2023-02-19 17:56:00+00:00,2023-02-23 05:02:00+00:00,24.0,3 days 11:06:00,2,83.1,1
64,F,VIVILLI,24.0,Women,Returned,2023-03-31 23:14:54+00:00,2023-04-01 09:59:00+00:00,2023-04-03 09:02:00+00:00,24.0,1 days 23:03:00,3,47.05,0
41,F,Valmont,20.0,Women,Complete,2023-01-14 07:27:26+00:00,2023-01-17 05:21:00+00:00,2023-01-21 10:49:00+00:00,20.0,4 days 05:28:00,1,101.46666666666667,1
18,F,Vanity Fair,15.0,Women,Complete,2023-01-24 12:24:40+00:00,2023-01-24 16:19:00+00:00,2023-01-29 03:06:00+00:00,15.0,4 days 10:47:00,1,106.78333333333333,1
18,F,Vanity Fair,44.9900016784668,Women,Complete,2023-02-21 14:08:43+00:00,2023-02-23 21:47:00+00:00,2023-02-27 05:05:00+00:00,44.9900016784668,3 days 07:18:00,2,79.3,1
21,F,Vanity Fair,9.5600004196167,Women,Returned,2023-02-06 23:34:49+00:00,2023-02-09 20:52:00+00:00,2023-02-10 10:37:00+00:00,9.5600004196167,0 days 13:45:00,2,13.75,0
23,F,Vanity Fair,44.9900016784668,Women,Returned,2023-01-17 15:22:10+00:00,2023-01-20 04:16:00+00:00,2023-01-23 14:18:00+00:00,44.9900016784668,3 days 10:02:00,1,82.03333333333333,0
52,F,Vanity Fair,44.9900016784668,Women,Returned,2023-06-09 05:59:42+00:00,2023-06-10 11:18:00+00:00,2023-06-10 22:24:00+00:00,44.9900016784668,0 days 11:06:00,6,11.1,0
69,F,Vanity Fair,34.0,Women,Complete,2023-01-19 15:40:08+00:00,2023-01-20 02:24:00+00:00,2023-01-23 08:41:00+00:00,34.0,3 days 06:17:00,1,78.28333333333333,1
53,F,Vanity Fair,38.470001220703125,Women,Returned,2023-02-28 04:36:47+00:00,2023-03-03 05:48:00+00:00,2023-03-04 22:22:00+00:00,38.470001220703125,1 days 16:34:00,2,40.56666666666667,0
46,F,Vanity Fair,42.9900016784668,Women,Complete,2023-02-24 16:11:30+00:00,2023-02-27 02:07:00+00:00,2023-03-01 04:42:00+00:00,42.9900016784668,2 days 02:35:00,2,50.583333333333336,1
54,F,Vanity Fair,15.0,Women,Returned,2023-06-10 08:45:55+00:00,2023-06-09 17:24:00+00:00,2023-06-12 04:04:00+00:00,15.0,2 days 10:40:00,6,58.666666666666664,0
33,F,Vanity Fair,9.5,Women,Complete,2023-06-03 07:33:20+00:00,2023-06-04 03:33:00+00:00,2023-06-04 15:01:00+00:00,9.5,0 days 11:28:00,6,11.466666666666667,1
38,F,Vanity Fair,9.5,Women,Complete,2023-06-13 10:21:36+00:00,2023-06-13 23:42:00+00:00,2023-06-17 03:58:00+00:00,9.5,3 days 04:16:00,6,76.26666666666667,1
49,F,Vanity Fair,16.5,Women,Complete,2023-04-30 13:58:10+00:00,2023-05-02 13:31:00+00:00,2023-05-05 12:08:00+00:00,16.5,2 days 22:37:00,4,70.61666666666666,1
46,F,Vanity Fair,34.0,Women,Returned,2023-03-03 05:22:37+00:00,2023-03-04 19:23:00+00:00,2023-03-06 01:20:00+00:00,34.0,1 days 05:57:00,3,29.95,0
21,F,Vanity Fair,9.65999984741211,Women,Complete,2023-06-03 10:24:33+00:00,2023-06-04 19:46:00+00:00,2023-06-06 04:19:00+00:00,9.65999984741211,1 days 08:33:00,6,32.55,1
28,F,Vanity Fair,9.65999984741211,Women,Complete,2023-05-26 18:01:01+00:00,2023-05-26 12:41:00+00:00,2023-05-31 04:35:00+00:00,9.65999984741211,4 days 15:54:00,5,111.9,1
50,F,Vanity Fair,13.5,Women,Complete,2023-05-22 10:15:50+00:00,2023-05-23 15:56:00+00:00,2023-05-25 05:35:00+00:00,13.5,1 days 13:39:00,5,37.65,1
28,F,Vanity Fair,9.5,Women,Returned,2023-01-12 14:07:42+00:00,2023-01-13 12:03:00+00:00,2023-01-15 23:08:00+00:00,9.5,2 days 11:05:00,1,59.083333333333336,0
43,F,Vanity Fair,18.0,Women,Complete,2023-04-18 00:47:37+00:00,2023-04-16 09:32:00+00:00,2023-04-16 15:16:00+00:00,18.0,0 days 05:44:00,4,5.733333333333333,1
41,F,Vanity Fair,18.0,Women,Complete,2023-01-02 02:55:52+00:00,2023-01-03 08:32:00+00:00,2023-01-08 02:47:00+00:00,18.0,4 days 18:15:00,1,114.25,1
40,F,Vanity Fair,18.0,Women,Complete,2023-01-18 09:09:21+00:00,2023-01-20 08:06:00+00:00,2023-01-21 01:30:00+00:00,18.0,0 days 17:24:00,1,17.4,1
22,F,Vanity Fair,9.5,Women,Complete,2023-06-14 11:03:48+00:00,2023-06-12 20:57:00+00:00,2023-06-16 05:50:00+00:00,9.5,3 days 08:53:00,6,80.88333333333334,1
19,F,Vanity Fair,25.0,Women,Complete,2023-04-14 22:07:55+00:00,2023-04-16 02:54:00+00:00,2023-04-16 11:53:00+00:00,25.0,0 days 08:59:00,4,8.983333333333333,1
19,F,Vanity Fair,15.0,Women,Returned,2023-05-07 11:49:41+00:00,2023-05-10 12:23:00+00:00,2023-05-14 23:42:00+00:00,15.0,4 days 11:19:00,5,107.31666666666666,0
47,F,Vanity Fair,25.0,Women,Complete,2023-02-12 04:16:28+00:00,2023-02-11 14:11:00+00:00,2023-02-15 23:29:00+00:00,25.0,4 days 09:18:00,2,105.3,1
55,F,Velrose,14.949999809265137,Women,Complete,2023-03-28 07:24:51+00:00,2023-03-26 15:04:00+00:00,2023-03-28 16:27:00+00:00,14.949999809265137,2 days 01:23:00,3,49.38333333333333,1
26,F,The Posh Contessa,28.989999771118164,Women,Complete,2023-02-20 04:37:29+00:00,2023-02-19 14:51:00+00:00,2023-02-24 12:33:00+00:00,28.989999771118164,4 days 21:42:00,2,117.7,1
36,F,Morris Costumes,20.940000534057617,Women,Returned,2023-05-29 07:15:43+00:00,2023-05-31 20:44:00+00:00,2023-06-01 00:33:00+00:00,20.940000534057617,0 days 03:49:00,5,3.816666666666667,0
52,F,Morris Costumes,20.940000534057617,Women,Returned,2023-03-04 14:03:57+00:00,2023-03-07 09:49:00+00:00,2023-03-08 10:24:00+00:00,20.940000534057617,1 days 00:35:00,3,24.583333333333332,0
46,F,Wacoal,18.0,Women,Complete,2023-05-16 06:57:55+00:00,2023-05-18 18:22:00+00:00,2023-05-20 17:15:00+00:00,18.0,1 days 22:53:00,5,46.88333333333333,1
37,F,Wacoal,15.279999732971191,Women,Complete,2023-02-10 14:42:11+00:00,2023-02-10 23:18:00+00:00,2023-02-11 06:38:00+00:00,15.279999732971191,0 days 07:20:00,2,7.333333333333333,1
23,F,Wacoal,65.0,Women,Complete,2023-01-08 18:38:00+00:00,2023-01-09 12:40:00+00:00,2023-01-14 09:14:00+00:00,65.0,4 days 20:34:00,1,116.56666666666666,1
19,F,Wacoal,15.0,Women,Complete,2023-02-07 08:08:32+00:00,2023-02-08 03:17:00+00:00,2023-02-10 20:05:00+00:00,15.0,2 days 16:48:00,2,64.8,1
57,F,Wacoal,44.0,Women,Returned,2023-05-13 01:54:15+00:00,2023-05-13 14:41:00+00:00,2023-05-16 16:30:00+00:00,44.0,3 days 01:49:00,5,73.81666666666666,0
41,F,Wacoal,60.0,Women,Complete,2023-06-16 01:30:38+00:00,2023-06-17 06:40:00+00:00,2023-06-17 11:41:00+00:00,60.0,0 days 05:01:00,6,5.016666666666667,1
44,F,Wacoal,18.0,Women,Complete,2023-06-08 04:41:06+00:00,2023-06-10 16:24:00+00:00,2023-06-14 04:07:00+00:00,18.0,3 days 11:43:00,6,83.71666666666667,1
38,F,Wacoal,48.0,Women,Returned,2023-03-24 08:23:18+00:00,2023-03-26 14:34:00+00:00,2023-03-26 18:05:00+00:00,48.0,0 days 03:31:00,3,3.5166666666666666,0
47,F,Wacoal,60.0,Women,Returned,2023-04-10 06:34:22+00:00,2023-04-08 17:54:00+00:00,2023-04-09 13:18:00+00:00,60.0,0 days 19:24:00,4,19.4,0
55,F,Wacoal,60.0,Women,Complete,2023-04-12 03:15:50+00:00,2023-04-12 14:41:00+00:00,2023-04-15 14:58:00+00:00,60.0,3 days 00:17:00,4,72.28333333333333,1
69,F,Wacoal,57.0,Women,Complete,2023-01-03 16:13:32+00:00,2023-01-03 13:17:00+00:00,2023-01-08 09:16:00+00:00,57.0,4 days 19:59:00,1,115.98333333333333,1
15,F,Wacoal,58.0,Women,Complete,2023-05-09 15:28:36+00:00,2023-05-08 13:29:00+00:00,2023-05-12 19:25:00+00:00,58.0,4 days 05:56:00,5,101.93333333333334,1
63,F,Wacoal,52.0,Women,Returned,2023-01-04 01:27:30+00:00,2023-01-02 22:49:00+00:00,2023-01-06 22:36:00+00:00,52.0,3 days 23:47:00,1,95.78333333333333,0
55,F,Wacoal,32.0,Women,Complete,2023-06-25 08:02:22+00:00,2023-06-28 00:55:00+00:00,2023-06-28 17:21:00+00:00,32.0,0 days 16:26:00,6,16.433333333333334,1
63,F,Wacoal,22.0,Women,Returned,2023-05-12 01:19:11+00:00,2023-05-12 14:55:00+00:00,2023-05-12 15:15:00+00:00,22.0,0 days 00:20:00,5,0.3333333333333333,0
68,F,Wacoal,38.0,Women,Complete,2023-02-02 05:03:32+00:00,2023-02-03 15:02:00+00:00,2023-02-05 20:58:00+00:00,38.0,2 days 05:56:00,2,53.93333333333333,1
15,F,Wacoal,48.0,Women,Complete,2023-04-10 17:25:56+00:00,2023-04-09 08:38:00+00:00,2023-04-11 15:33:00+00:00,48.0,2 days 06:55:00,4,54.916666666666664,1
51,F,Wacoal,65.0,Women,Complete,2023-05-27 08:26:20+00:00,2023-05-27 21:01:00+00:00,2023-05-31 01:03:00+00:00,65.0,3 days 04:02:00,5,76.03333333333333,1
47,F,Wacoal,57.09999847412109,Women,Returned,2023-03-02 01:13:45+00:00,2023-03-04 08:06:00+00:00,2023-03-06 15:32:00+00:00,57.09999847412109,2 days 07:26:00,3,55.43333333333333,0
62,F,Warner's,34.0,Women,Returned,2023-03-18 12:32:35+00:00,2023-03-19 19:06:00+00:00,2023-03-19 20:10:00+00:00,34.0,0 days 01:04:00,3,1.0666666666666667,0
42,F,Warner's,10.5,Women,Complete,2023-04-30 12:48:12+00:00,2023-04-29 15:51:00+00:00,2023-04-30 18:09:00+00:00,10.5,1 days 02:18:00,4,26.3,1
17,F,Weber's Leather,29.989999771118164,Women,Returned,2023-02-13 13:48:04+00:00,2023-02-16 10:29:00+00:00,2023-02-17 23:44:00+00:00,29.989999771118164,1 days 13:15:00,2,37.25,0
40,F,Weber's Leather,26.14999961853028,Women,Complete,2023-02-27 08:26:34+00:00,2023-02-27 14:20:00+00:00,2023-03-01 20:28:00+00:00,26.14999961853028,2 days 06:08:00,2,54.13333333333333,1
29,F,What Katie Did,51.0,Women,Complete,2023-04-08 03:22:02+00:00,2023-04-11 00:28:00+00:00,2023-04-11 06:00:00+00:00,51.0,0 days 05:32:00,4,5.533333333333333,1
29,F,What Katie Did,51.0,Women,Returned,2023-04-22 11:24:00+00:00,2023-04-23 02:08:00+00:00,2023-04-25 09:46:00+00:00,51.0,2 days 07:38:00,4,55.63333333333333,0
67,F,What Katie Did,53.0,Women,Complete,2023-06-21 06:59:11+00:00,2023-06-24 03:29:00+00:00,2023-06-28 13:16:00+00:00,53.0,4 days 09:47:00,6,105.78333333333333,1
56,F,I-pink,32.9900016784668,Women,Complete,2023-03-04 02:25:04+00:00,2023-03-04 18:10:00+00:00,2023-03-06 06:02:00+00:00,32.9900016784668,1 days 11:52:00,3,35.86666666666667,1
61,F,I-pink,32.9900016784668,Women,Returned,2023-04-17 11:32:45+00:00,2023-04-17 14:07:00+00:00,2023-04-19 00:23:00+00:00,32.9900016784668,1 days 10:16:00,4,34.266666666666666,0
57,F,Pettipant,13.0,Women,Complete,2023-05-08 22:05:01+00:00,2023-05-09 13:24:00+00:00,2023-05-09 14:23:00+00:00,13.0,0 days 00:59:00,5,0.9833333333333333,1
68,F,Booty Pop,4.989999771118164,Women,Returned,2023-04-18 21:22:37+00:00,2023-04-20 21:44:00+00:00,2023-04-21 11:13:00+00:00,4.989999771118164,0 days 13:29:00,4,13.483333333333333,0
18,F,Jolie,9.989999771118164,Women,Complete,2023-05-02 15:39:25+00:00,2023-05-05 16:41:00+00:00,2023-05-06 08:05:00+00:00,9.989999771118164,0 days 15:24:00,5,15.4,1
23,F,Sakkas,79.98999786376953,Women,Complete,2023-02-14 06:28:02+00:00,2023-02-16 18:18:00+00:00,2023-02-18 14:57:00+00:00,79.98999786376953,1 days 20:39:00,2,44.65,1
20,F,Under Moments,31.979999542236328,Women,Complete,2023-06-27 22:59:38+00:00,2023-06-25 05:19:00+00:00,2023-06-29 18:00:00+00:00,31.979999542236328,4 days 12:41:00,6,108.68333333333334,1
31,F,Forum,14.539999961853027,Women,Complete,2023-02-15 05:37:11+00:00,2023-02-17 16:43:00+00:00,2023-02-18 12:53:00+00:00,14.539999961853027,0 days 20:10:00,2,20.166666666666668,1
54,F,Level 33,7.989999771118163,Women,Complete,2023-02-11 18:15:23+00:00,2023-02-14 07:25:00+00:00,2023-02-16 11:31:00+00:00,7.989999771118163,2 days 04:06:00,2,52.1,1
69,F,Wonderbra,29.0,Women,Returned,2023-02-09 07:59:57+00:00,2023-02-09 19:51:00+00:00,2023-02-13 18:04:00+00:00,29.0,3 days 22:13:00,2,94.21666666666667,0
35,F,Wurl,3.799999952316284,Women,Complete,2023-06-04 14:02:57+00:00,2023-06-04 19:46:00+00:00,2023-06-07 11:05:00+00:00,3.799999952316284,2 days 15:19:00,6,63.31666666666667,1
62,F,Prom21,159.0,Women,Complete,2023-05-10 12:10:57+00:00,2023-05-10 16:27:00+00:00,2023-05-12 07:15:00+00:00,159.0,1 days 14:48:00,5,38.8,1
51,F,Zimmerli of Switzerland,114.75,Women,Complete,2023-01-18 14:05:54+00:00,2023-01-18 22:49:00+00:00,2023-01-22 17:13:00+00:00,114.75,3 days 18:24:00,1,90.4,1
47,F,b.tempt'd by Wacoal,19.0,Women,Complete,2023-03-26 12:51:45+00:00,2023-03-28 02:45:00+00:00,2023-03-31 19:39:00+00:00,19.0,3 days 16:54:00,3,88.9,1
39,F,b.tempt'd by Wacoal,10.0,Women,Complete,2023-02-11 15:47:49+00:00,2023-02-12 18:54:00+00:00,2023-02-15 18:50:00+00:00,10.0,2 days 23:56:00,2,71.93333333333334,1
60,F,b.tempt'd by Wacoal,10.0,Women,Returned,2023-03-23 23:33:10+00:00,2023-03-24 18:42:00+00:00,2023-03-26 16:43:00+00:00,10.0,1 days 22:01:00,3,46.016666666666666,0
24,F,b.tempt'd by Wacoal,10.0,Women,Complete,2023-03-17 06:02:36+00:00,2023-03-17 10:59:00+00:00,2023-03-20 03:18:00+00:00,10.0,2 days 16:19:00,3,64.31666666666666,1
60,F,iCollection Lingerie,20.790000915527344,Women,Complete,2023-06-18 16:30:36+00:00,2023-06-21 00:38:00+00:00,2023-06-21 07:53:00+00:00,20.790000915527344,0 days 07:15:00,6,7.25,1
52,F,iCollection Lingerie,20.790000915527344,Women,Complete,2023-02-05 16:42:22+00:00,2023-02-08 03:53:00+00:00,2023-02-09 08:14:00+00:00,20.790000915527344,1 days 04:21:00,2,28.35,1
12,F,!it Jeans,79.98999786376953,Women,Returned,2023-06-29 05:01:01+00:00,2023-06-27 18:17:00+00:00,2023-06-30 16:34:00+00:00,79.98999786376953,2 days 22:17:00,6,70.28333333333333,0
40,F,!it Jeans,28.709999084472656,Women,Complete,2023-02-07 08:39:18+00:00,2023-02-09 08:06:00+00:00,2023-02-12 03:43:00+00:00,28.709999084472656,2 days 19:37:00,2,67.61666666666666,1
29,M,7 For All Mankind,189.0,Men,Complete,2023-05-24 09:13:18+00:00,2023-05-21 08:56:00+00:00,2023-05-22 17:35:00+00:00,189.0,1 days 08:39:00,5,32.65,1
40,M,7 For All Mankind,208.0,Men,Complete,2023-04-24 00:47:15+00:00,2023-04-24 21:04:00+00:00,2023-04-27 12:46:00+00:00,208.0,2 days 15:42:00,4,63.7,1
42,M,7 For All Mankind,208.0,Men,Complete,2023-04-12 05:57:51+00:00,2023-04-13 03:29:00+00:00,2023-04-17 03:18:00+00:00,208.0,3 days 23:49:00,4,95.81666666666666,1
35,M,7 For All Mankind,198.0,Men,Complete,2023-05-12 11:59:18+00:00,2023-05-09 17:07:00+00:00,2023-05-14 11:17:00+00:00,198.0,4 days 18:10:00,5,114.16666666666667,1
23,M,7 For All Mankind,198.0,Men,Complete,2023-06-29 15:52:02+00:00,2023-06-28 03:16:00+00:00,2023-06-28 21:11:00+00:00,198.0,0 days 17:55:00,6,17.916666666666668,1
25,M,7 For All Mankind,198.0,Men,Complete,2023-05-10 15:16:03+00:00,2023-05-07 03:10:00+00:00,2023-05-11 02:29:00+00:00,198.0,3 days 23:19:00,5,95.31666666666666,1
13,M,7 For All Mankind,169.0,Men,Complete,2023-01-11 04:12:07+00:00,2023-01-10 03:02:00+00:00,2023-01-14 23:04:00+00:00,169.0,4 days 20:02:00,1,116.03333333333333,1
51,M,7 For All Mankind,169.0,Men,Complete,2023-04-17 09:00:45+00:00,2023-04-18 21:28:00+00:00,2023-04-19 14:08:00+00:00,169.0,0 days 16:40:00,4,16.666666666666668,1
54,M,7 For All Mankind,205.0,Men,Complete,2023-05-29 09:54:32+00:00,2023-05-27 15:33:00+00:00,2023-05-29 13:46:00+00:00,205.0,1 days 22:13:00,5,46.21666666666667,1
56,M,7 For All Mankind,205.0,Men,Returned,2023-02-19 23:57:20+00:00,2023-02-21 05:50:00+00:00,2023-02-24 20:29:00+00:00,205.0,3 days 14:39:00,2,86.65,0
25,M,7 For All Mankind,178.0,Men,Complete,2023-03-17 16:51:50+00:00,2023-03-18 14:23:00+00:00,2023-03-20 02:23:00+00:00,178.0,1 days 12:00:00,3,36.0,1
40,M,7 For All Mankind,189.0,Men,Complete,2023-02-11 00:44:12+00:00,2023-02-11 09:01:00+00:00,2023-02-16 09:00:00+00:00,189.0,4 days 23:59:00,2,119.98333333333333,1
40,M,7 For All Mankind,198.0,Men,Complete,2023-05-13 13:46:06+00:00,2023-05-16 11:04:00+00:00,2023-05-17 23:54:00+00:00,198.0,1 days 12:50:00,5,36.833333333333336,1
22,M,7 For All Mankind,119.26000213623048,Men,Returned,2023-01-14 08:16:48+00:00,2023-01-16 12:23:00+00:00,2023-01-19 06:42:00+00:00,119.26000213623048,2 days 18:19:00,1,66.31666666666666,0
44,M,7 For All Mankind,189.0,Men,Complete,2023-05-12 22:07:54+00:00,2023-05-13 10:31:00+00:00,2023-05-14 02:00:00+00:00,189.0,0 days 15:29:00,5,15.483333333333333,1
67,M,7 For All Mankind,155.0,Men,Complete,2023-06-08 02:00:33+00:00,2023-06-09 09:25:00+00:00,2023-06-12 12:13:00+00:00,155.0,3 days 02:48:00,6,74.8,1
60,M,7 For All Mankind,119.0,Men,Complete,2023-03-25 11:56:22+00:00,2023-03-25 07:14:00+00:00,2023-03-27 01:30:00+00:00,119.0,1 days 18:16:00,3,42.266666666666666,1
70,M,7 For All Mankind,119.0,Men,Complete,2023-02-19 15:53:50+00:00,2023-02-21 11:27:00+00:00,2023-02-23 22:48:00+00:00,119.0,2 days 11:21:00,2,59.35,1
45,M,7 For All Mankind,119.0,Men,Complete,2023-01-19 11:22:44+00:00,2023-01-20 13:00:00+00:00,2023-01-23 20:01:00+00:00,119.0,3 days 07:01:00,1,79.01666666666667,1
32,M,7 For All Mankind,178.0,Men,Complete,2023-03-23 03:46:38+00:00,2023-03-24 05:34:00+00:00,2023-03-25 13:21:00+00:00,178.0,1 days 07:47:00,3,31.783333333333335,1
57,M,7 For All Mankind,132.66000366210938,Men,Returned,2023-02-04 06:57:42+00:00,2023-02-02 05:19:00+00:00,2023-02-02 13:59:00+00:00,132.66000366210938,0 days 08:40:00,2,8.666666666666666,0
42,M,7 For All Mankind,127.98999786376952,Men,Complete,2023-05-07 03:21:10+00:00,2023-05-08 14:12:00+00:00,2023-05-12 04:59:00+00:00,127.98999786376952,3 days 14:47:00,5,86.78333333333333,1
57,M,7 For All Mankind,169.0,Men,Returned,2023-04-27 14:42:10+00:00,2023-04-28 00:31:00+00:00,2023-04-30 00:47:00+00:00,169.0,2 days 00:16:00,4,48.266666666666666,0
37,M,7 For All Mankind,155.0,Men,Complete,2023-02-11 10:38:32+00:00,2023-02-11 22:08:00+00:00,2023-02-15 22:06:00+00:00,155.0,3 days 23:58:00,2,95.96666666666667,1
38,M,7 For All Mankind,155.0,Men,Complete,2023-01-04 10:33:21+00:00,2023-01-05 03:34:00+00:00,2023-01-08 05:35:00+00:00,155.0,3 days 02:01:00,1,74.01666666666667,1
48,M,7 For All Mankind,169.0,Men,Complete,2023-03-16 02:25:55+00:00,2023-03-17 00:58:00+00:00,2023-03-21 22:15:00+00:00,169.0,4 days 21:17:00,3,117.28333333333333,1
30,M,7 For All Mankind,109.0,Men,Complete,2023-05-06 17:24:03+00:00,2023-05-07 05:49:00+00:00,2023-05-10 13:46:00+00:00,109.0,3 days 07:57:00,5,79.95,1
22,M,7 For All Mankind,198.0,Men,Returned,2023-06-17 13:44:22+00:00,2023-06-14 19:15:00+00:00,2023-06-18 09:39:00+00:00,198.0,3 days 14:24:00,6,86.4,0
18,M,7 For All Mankind,178.0,Men,Complete,2023-01-05 12:32:05+00:00,2023-01-07 01:10:00+00:00,2023-01-07 02:29:00+00:00,178.0,0 days 01:19:00,1,1.3166666666666667,1
57,M,7 For All Mankind,141.75,Men,Complete,2023-03-29 12:25:20+00:00,2023-03-27 22:31:00+00:00,2023-04-01 05:29:00+00:00,141.75,4 days 06:58:00,3,102.96666666666667,1
42,M,7 For All Mankind,119.0,Men,Complete,2023-03-29 10:13:08+00:00,2023-03-31 21:27:00+00:00,2023-04-03 09:29:00+00:00,119.0,2 days 12:02:00,3,60.03333333333333,1
61,M,7 For All Mankind,109.0,Men,Complete,2023-05-22 07:47:13+00:00,2023-05-22 17:55:00+00:00,2023-05-27 14:41:00+00:00,109.0,4 days 20:46:00,5,116.76666666666667,1
49,M,7 For All Mankind,148.99000549316406,Men,Complete,2023-05-13 17:08:58+00:00,2023-05-13 05:36:00+00:00,2023-05-15 23:54:00+00:00,148.99000549316406,2 days 18:18:00,5,66.3,1
48,M,7 For All Mankind,132.66000366210938,Men,Complete,2023-02-18 15:33:24+00:00,2023-02-20 14:33:00+00:00,2023-02-25 10:12:00+00:00,132.66000366210938,4 days 19:39:00,2,115.65,1
67,M,7 For All Mankind,179.99000549316406,Men,Returned,2023-03-20 16:27:18+00:00,2023-03-20 13:57:00+00:00,2023-03-20 18:37:00+00:00,179.99000549316406,0 days 04:40:00,3,4.666666666666667,0
33,M,7 For All Mankind,119.0,Men,Complete,2023-06-04 21:11:59+00:00,2023-06-07 15:46:00+00:00,2023-06-10 06:51:00+00:00,119.0,2 days 15:05:00,6,63.083333333333336,1
58,M,7 For All Mankind,189.0,Men,Complete,2023-05-05 12:44:18+00:00,2023-05-08 02:53:00+00:00,2023-05-10 18:57:00+00:00,189.0,2 days 16:04:00,5,64.06666666666666,1
35,F,7 For All Mankind,101.98999786376952,Women,Complete,2023-04-28 04:29:49+00:00,2023-04-29 07:14:00+00:00,2023-04-30 21:10:00+00:00,101.98999786376952,1 days 13:56:00,4,37.93333333333333,1
30,F,7 For All Mankind,215.0,Women,Complete,2023-06-24 12:24:37+00:00,2023-06-27 06:24:00+00:00,2023-06-30 12:48:00+00:00,215.0,3 days 06:24:00,6,78.4,1
67,F,7 For All Mankind,155.0,Women,Complete,2023-05-13 00:19:59+00:00,2023-05-11 12:22:00+00:00,2023-05-14 21:22:00+00:00,155.0,3 days 09:00:00,5,81.0,1
45,F,7 For All Mankind,162.27999877929688,Women,Returned,2023-06-17 14:30:13+00:00,2023-06-17 10:17:00+00:00,2023-06-21 21:08:00+00:00,162.27999877929688,4 days 10:51:00,6,106.85,0
67,F,7 For All Mankind,198.0,Women,Complete,2023-06-26 15:02:04+00:00,2023-06-26 19:23:00+00:00,2023-07-01 17:24:00+00:00,198.0,4 days 22:01:00,6,118.01666666666667,1
43,F,7 For All Mankind,198.0,Women,Complete,2023-01-16 13:09:05+00:00,2023-01-15 08:44:00+00:00,2023-01-18 20:28:00+00:00,198.0,3 days 11:44:00,1,83.73333333333333,1
42,F,7 For All Mankind,162.27999877929688,Women,Complete,2023-01-11 03:15:12+00:00,2023-01-13 15:34:00+00:00,2023-01-17 18:25:00+00:00,162.27999877929688,4 days 02:51:00,1,98.85,1
44,F,7 For All Mankind,189.0,Women,Complete,2023-04-21 14:45:15+00:00,2023-04-21 17:22:00+00:00,2023-04-22 13:08:00+00:00,189.0,0 days 19:46:00,4,19.766666666666666,1
41,F,7 For All Mankind,189.0,Women,Returned,2023-03-28 12:39:24+00:00,2023-03-31 08:28:00+00:00,2023-04-04 20:19:00+00:00,189.0,4 days 11:51:00,3,107.85,0
45,F,7 For All Mankind,109.0,Women,Returned,2023-03-03 04:31:16+00:00,2023-02-28 17:31:00+00:00,2023-03-05 12:20:00+00:00,109.0,4 days 18:49:00,3,114.81666666666666,0
67,F,7 For All Mankind,142.77999877929688,Women,Complete,2023-05-10 02:02:14+00:00,2023-05-11 12:22:00+00:00,2023-05-14 21:22:00+00:00,142.77999877929688,3 days 09:00:00,5,81.0,1
21,F,7 For All Mankind,109.0,Women,Complete,2023-02-25 12:37:02+00:00,2023-02-23 10:47:00+00:00,2023-02-28 07:21:00+00:00,109.0,4 days 20:34:00,2,116.56666666666666,1
